# lambda(cm-1) eta(cm-1) DG(cm-1) Exact(ps-1) HT(ps-1) ST(ps-1) Marcus(ps-1) Exact/Marcus HT/Marcus ST/Marcus ln(Exact/Marcus) ln(HT/Marcus) ln(ST/Marcus)
    1.74668135E+01    6.95192796E+01    0.00000000E+00    1.26086416E+01    1.26912004E+01    8.53826586E+00    9.75173995E+00    1.29296328E+00    1.30142933E+00    8.75563326E-01    2.56936698E-01    2.63463147E-01   -1.32887799E-01
    1.74668135E+01    6.95192796E+01    1.05263158E+02    3.43993011E+00    3.43429146E+00    4.88208944E+00    4.70383916E+00    7.31302663E-01    7.30103931E-01    1.03789464E+00   -3.12927865E-01   -3.14568384E-01    3.71942732E-02
    1.74668135E+01    8.85866790E+01    0.00000000E+00    1.36534582E+01    1.37583661E+01    8.28590325E+00    9.75173995E+00    1.40010483E+00    1.41086270E+00    8.49684599E-01    3.36547111E-01    3.44201359E-01   -1.62890058E-01
    1.74668135E+01    8.85866790E+01    1.05263158E+02    3.11707459E+00    3.10934113E+00    4.89449784E+00    4.70383916E+00    6.62666066E-01    6.61021991E-01    1.04053257E+00   -4.11484087E-01   -4.13968171E-01    3.97326664E-02
    1.74668135E+01    1.12883789E+02    0.00000000E+00    1.51464934E+01    1.52794792E+01    7.99904704E+00    9.75173995E+00    1.55320933E+00    1.56684646E+00    8.20268700E-01    4.40323323E-01    4.49064977E-01   -1.98123310E-01
    1.74668135E+01    1.12883789E+02    1.05263158E+02    2.76257490E+00    2.75291252E+00    4.89729680E+00    4.70383916E+00    5.87302159E-01    5.85248013E-01    1.04112760E+00   -5.32215840E-01   -5.35719568E-01    4.03043606E-02
    1.74668135E+01    1.43844989E+02    0.00000000E+00    1.72660953E+01    1.74341053E+01    7.67952507E+00    9.75173995E+00    1.77056560E+00    1.78779432E+00    7.87503063E-01    5.71299043E-01    5.80982636E-01   -2.38888019E-01
    1.74668135E+01    1.43844989E+02    1.05263158E+02    2.39526134E+00    2.38421556E+00    4.88572857E+00    4.70383916E+00    5.09214124E-01    5.06865876E-01    1.03866829E+00   -6.74886675E-01   -6.79508854E-01    3.79394000E-02
    1.74668135E+01    1.83298071E+02    0.00000000E+00    2.02269717E+01    2.04383157E+01    7.33129405E+00    9.75173995E+00    2.07419105E+00    2.09586349E+00    7.51793433E-01    7.29571223E-01    7.39965634E-01   -2.85293683E-01
    1.74668135E+01    1.83298071E+02    1.05263158E+02    2.03388542E+00    2.02223855E+00    4.85487460E+00    4.70383916E+00    4.32388384E-01    4.29912350E-01    1.03210897E+00   -8.38431057E-01   -8.44173928E-01    3.16042530E-02
    1.74668135E+01    2.33572147E+02    0.00000000E+00    2.42801009E+01    2.45445830E+01    6.96034985E+00    9.75173995E+00    2.48982243E+00    2.51694397E+00    7.13754662E-01    9.12211396E-01    9.23045453E-01   -3.37215986E-01
    1.74668135E+01    2.33572147E+02    1.05263158E+02    1.69438674E+00    1.68292249E+00    4.80041895E+00    4.70383916E+00    3.60213578E-01    3.57776367E-01    1.02053212E+00   -1.02105815E+00   -1.02784716E+00    2.03241772E-02
    1.74668135E+01    2.97635144E+02    0.00000000E+00    2.97236753E+01    3.00526890E+01    6.57432117E+00    9.75173995E+00    3.04803814E+00    3.08177711E+00    6.74169041E-01    1.11449815E+00    1.12550642E+00   -3.94274397E-01
    1.74668135E+01    2.97635144E+02    1.05263158E+02    1.38853497E+00    1.37784526E+00    4.71949891E+00    4.70383916E+00    2.95191847E-01    2.92919297E-01    1.00332914E+00   -1.22012980E+00   -1.22785815E+00    3.32361289E-03
    1.74668135E+01    3.79269019E+02    0.00000000E+00    3.69253526E+01    3.73319099E+01    6.18180413E+00    9.75173995E+00    3.78653992E+00    3.82823067E+00    6.33918066E-01    1.33145265E+00    1.34240273E+00   -4.55835566E-01
    1.74668135E+01    3.79269019E+02    1.05263158E+02    1.12300980E+00    1.11342648E+00    4.61140446E+00    4.70383916E+00    2.38743239E-01    2.36705900E-01    9.80349093E-01   -1.43236662E+00   -1.44093684E+00   -1.98465530E-02
